"","GO","GO-perm","PERMANOVA","BETADISPER","KS.original","WS.original","DHT"
"241",0.2397619416977,0.24,0.807,0.204,0.281,0.24,0.264
"242",0.676759221467071,0.662,0.975,0.678,0.944,0.856,0.878
"243",0.234759581866607,0.258,0.507,0.229,0.256,0.273,0.29
"244",0.387689344271239,0.399,0.299,0.41,0.45,0.409,0.438
"245",0.30868840798559,0.309,0.865,0.3,0.322,0.318,0.34
"246",0.541816516721062,0.541,0.776,0.518,0.621,0.664,0.656
"247",0.582817043738282,0.594,0.067,0.566,0.541,0.581,0.577
"248",0.272427983665346,0.282,0.283,0.296,0.312,0.264,0.295
"249",0.809638672818152,0.805,0.762,0.799,0.883,0.924,0.901
"250",0.817898847315656,0.827,0.276,0.858,0.675,0.8,0.71
"251",0.190014101982503,0.194,0.118,0.179,0.143,0.199,0.161
"252",0.220391252163665,0.227,0.046,0.263,0.187,0.23,0.214
"253",0.415376364202832,0.438,0.126,0.461,0.42,0.478,0.455
"254",0.122016139748676,0.116,0.183,0.135,0.193,0.101,0.12
"255",0.139773280013008,0.132,0.565,0.157,0.141,0.149,0.169
"256",0.338283893743577,0.325,0.535,0.352,0.516,0.385,0.425
"257",0.665889589470119,0.677,0.907,0.684,0.821,0.803,0.833
"258",0.0899798055058528,0.099,0.589,0.079,0.117,0.086,0.098
"259",0.477220829654541,0.469,0.03,0.484,0.447,0.482,0.482
"260",0.304106025918119,0.306,0.691,0.289,0.244,0.302,0.271
"261",0.0191713736143132,0.023,0.425,0.014,0.016,0.016,0.02
"262",0.679917993146149,0.665,0.733,0.714,0.653,0.739,0.687
"263",0.705270684397511,0.7,0.371,0.676,0.662,0.786,0.693
"264",0.733226971720034,0.699,0.357,0.716,0.916,0.873,0.894
"265",0.011422628324257,0.006,0.422,0.011,0.016,0.015,0.019
"266",0.31475634647929,0.32,0.664,0.292,0.529,0.348,0.374
"267",0.6073333989236,0.597,0.581,0.578,0.511,0.564,0.544
"268",0.393854156199066,0.379,0.092,0.4,0.54,0.474,0.514
"269",0.845256889516004,0.862,0.307,0.811,0.746,0.748,0.788
"270",0.158476189628883,0.188,0.138,0.155,0.057,0.143,0.069
"271",0.0415376739609072,0.03,0.675,0.032,0.057,0.052,0.061
