"","GO","GO-perm","PERMANOVA","BETADISPER","KS.original","WS.original","DHT"
"195",0.8175863392475,0.845,0.856,0.85,0.880900009787338,0.870025635866772,0.893
"196",0.339867149682617,0.361,0.859,0.429,0.833411117712804,0.791186719758115,0.546
"197",0.21943838991732,0.223,0.149,0.239,0.28230418529041,0.289593447439074,0.322
"198",0.868134532703717,0.887,0.328,0.872,0.945087672306679,0.854340905592296,0.934
"199",0.332048273912918,0.321,0.303,0.323,0.0480193119916802,0.299060529276474,0.064
"200",0.752033877261982,0.75,0.175,0.748,0.805126323917636,0.716717092125094,0.869
"201",0.736492645075409,0.756,0.466,0.712,0.655505232263053,0.610662824920267,0.777
"202",0.476462277082765,0.475,0.399,0.474,0.999995776511904,0.847528176494206,0.191
"203",0.515427630889911,0.553,0.28,0.556,0.931350262151937,0.772103598352728,0.676
"204",0.989358501789404,0.985,0.181,0.991,0.932631670153267,0.92401621443473,0.956
"205",0.908946099877107,0.916,0.387,0.886,0.879121860468229,0.525153699684403,0.59
"206",0.905841928920915,0.896,0.59,0.958,0.876974895437323,0.887210237582849,0.951
"207",0.810040678556113,0.844,0.731,0.791,0.669479405206997,0.698805373523006,0.81
"208",0.659921533616482,0.677,0.559,0.727,0.470109745279313,0.500846867335302,0.589
"209",0.610503331986042,0.615,0.582,0.658,0.468898468222381,0.683660022227243,0.4
"210",0.667788260579676,0.69,0.239,0.529,0.160767948629065,0.577630451299966,0.234
"211",0.989195410323352,0.983,0.602,0.989,0.485759556407837,0.557800788137511,0.664
"212",0.135915192312407,0.14,0.425,0.111,0.0559346313909338,0.0807230421870165,0.107
"213",0.0480862518929899,0.048,0.198,0.092,0.0693121828703185,0.0473221623851929,0.042
"214",0.444281725966974,0.474,0.721,0.458,0.656803521337572,0.643053115934279,0.713
"215",0.0487035779358398,0.049,0.045,0.038,0.0285212691871379,0.0365019214174316,0.052
"216",0.813427266746076,0.829,0.693,0.8,0.838160047498199,0.878609352208549,0.877
"217",0.416903424890083,0.418,0.944,0.601,0.657761629629669,0.94850260911661,0.366
"218",0.12743946621102,0.135,0.323,0.144,0.222912142231198,0.172543722165268,0.249
"219",0.932196190265402,0.947,0.747,0.873,0.990343919333013,0.937737103797394,0.945
"220",0.906345758722506,0.924,0.268,0.922,0.892708642145571,0.930233215739818,0.989
"221",0.831981836235078,0.84,0.1,0.838,0.641684533231877,0.713950604552998,0.787
"222",0.996804286090477,0.997,0.507,0.997,0.876323726020737,0.886095875186141,0.981
"223",0.548940722000523,0.541,0.042,0.539,0.483989886683558,0.651575071996382,0.5
"224",0.837252361169417,0.849,0.894,0.869,0.826179233027241,0.824308283966193,0.883
"225",0.808948042189705,0.821,0.948,0.703,0.748919450063074,0.683365485744803,0.513
"226",0.0798954224522774,0.086,0.407,0.071,0.0868634257366048,0.066162108075787,0.069
"227",0.833363996361975,0.831,0.921,0.85,0.379193068249513,0.432039501793644,0.418
"228",0.619525498913629,0.635,0.705,0.634,0.806078485627325,0.549245987363743,0.789
"229",0.246095112465479,0.232,0.413,0.256,0.714897835546606,0.242763858619926,0.213
"230",0.299263366819992,0.315,0.409,0.254,0.617786260468605,0.604700099323955,0.468
"231",0.140498972245992,0.14,0.693,0.147,0.111262754111814,0.115397796091306,0.155
