"","GO","GO-perm","PERMANOVA","BETADISPER","KS.original","WS.original","DHT"
"143",0.669154257680344,0.706,0.447,0.839,0.502,0.342,0.405
"144",0.892580118767326,0.902,0.871,0.98,0.549,0.494,0.576
"145",0.740359886210834,0.75,0.381,0.678,0.492,0.841,0.569
"146",0.094994609924687,0.084,0.779,0.1,0.248,0.107,0.13
"147",0.579065057024804,0.588,0.116,0.588,0.816,0.795,0.839
"148",0.958318424219488,0.949,1,0.979,0.99,0.987,0.991
"149",0.278465784304807,0.275,0.602,0.329,0.727,0.394,0.466
"150",0.0500711133590943,0.041,0.864,0.052,0.047,0.05,0.062
"151",0.142560718018852,0.136,0.915,0.15,0.232,0.188,0.245
"152",0.492152799352123,0.482,0.417,0.517,0.567,0.599,0.621
"153",0.271709777749292,0.283,0.683,0.234,0.202,0.38,0.247
"154",0.527474111341092,0.532,0.925,0.489,0.432,0.652,0.493
"155",0.792698305502513,0.785,0.55,0.828,0.943,0.979,0.961
"156",0.528676186017083,0.521,0.894,0.513,0.606,0.559,0.607
"157",0.862583673003308,0.885,0.628,0.972,0.236,0.582,0.274
